rgi_id,CenLat,CenLon,year,t2m_abl_mean,t2m_abl_std,t2m_acc_mean,t2m_acc_std,tp_abl_sum,tp_acc_sum,ssrd_abl_sum,ssrd_acc_sum,Aspect,Zmax,GLIMSId,Zmed,Slope,Zmin,Area
RGI60-06.00163,66.0964,-18.0211,1961,278.7835,2.1447594,269.86972,2.441045,0.015729904,0.027047157,7.174977e+07,2.5367042e+07,331,980,G341979E66096N,859,38.2,695,0.125
RGI60-06.00163,66.0964,-18.0211,1962,277.89874,2.0548923,269.46945,3.2702823,0.012735367,0.026823044,7.2596424e+07,2.7134382e+07,331,980,G341979E66096N,859,38.2,695,0.125
RGI60-06.00163,66.0964,-18.0211,1963,277.37653,2.4508758,269.3439,2.772914,0.015825272,0.019649506,7.200669e+07,2.413006e+07,331,980,G341979E66096N,859,38.2,695,0.125
RGI60-06.00163,66.0964,-18.0211,1964,277.47583,2.151161,270.33066,2.0205166,0.018001556,0.018216133,7.4239224e+07,2.6987198e+07,331,980,G341979E66096N,859,38.2,695,0.125
RGI60-06.00163,66.0964,-18.0211,1965,277.597,2.551021,268.7311,3.27885,0.010932922,0.024424553,7.62569e+07,2.838844e+07,331,980,G341979E66096N,859,38.2,695,0.125
RGI60-06.00163,66.0964,-18.0211,1966,277.76398,2.4629185,268.04556,4.084671,0.011960983,0.021562576,7.027528e+07,2.6790976e+07,331,980,G341979E66096N,859,38.2,695,0.125
RGI60-06.00163,66.0964,-18.0211,1967,277.6377,2.7596998,268.98096,2.2885237,0.010019302,0.028076172,7.797352e+07,2.5099736e+07,331,980,G341979E66096N,859,38.2,695,0.125
RGI60-06.00163,66.0964,-18.0211,1968,277.6518,3.0544457,268.8227,2.1615868,0.011808395,0.03201294,7.988447e+07,2.5522156e+07,331,980,G341979E66096N,859,38.2,695,0.125
RGI60-06.00163,66.0964,-18.0211,1969,278.5782,2.9319904,269.3466,2.435906,0.011339188,0.020553589,7.83562e+07,2.6403476e+07,331,980,G341979E66096N,859,38.2,695,0.125
RGI60-06.00163,66.0964,-18.0211,1970,277.5297,1.8817103,269.53677,2.1788087,0.013742447,0.027519226,7.601778e+07,2.5121554e+07,331,980,G341979E66096N,859,38.2,695,0.125
RGI60-06.00163,66.0964,-18.0211,1971,278.11716,2.095209,270.42313,2.2181695,0.012891769,0.03241253,7.677952e+07,2.2699054e+07,331,980,G341979E66096N,859,38.2,695,0.125
RGI60-06.00163,66.0964,-18.0211,1972,278.65997,1.9939477,271.53653,1.6020917,0.017354965,0.026582718,7.017296e+07,2.3782798e+07,331,980,G341979E66096N,859,38.2,695,0.125
RGI60-06.00163,66.0964,-18.0211,1973,277.61313,2.5736754,271.1594,2.1822586,0.013809204,0.03632927,7.745734e+07,2.333514e+07,331,980,G341979E66096N,859,38.2,695,0.125
RGI60-06.00163,66.0964,-18.0211,1974,278.00674,1.929788,270.56534,3.6007068,0.018476486,0.029776573,7.243118e+07,2.6738006e+07,331,980,G341979E66096N,859,38.2,695,0.125
RGI60-06.00163,66.0964,-18.0211,1975,277.21332,2.9302588,270.1784,2.7489984,0.0125312805,0.030179024,7.892419e+07,2.5855514e+07,331,980,G341979E66096N,859,38.2,695,0.125
RGI60-06.00163,66.0964,-18.0211,1976,279.31775,3.236518,270.4946,2.593836,0.009813309,0.023412704,7.872127e+07,2.7117304e+07,331,980,G341979E66096N,859,38.2,695,0.125
RGI60-06.00163,66.0964,-18.0211,1977,278.82068,2.185308,270.7803,2.3456576,0.013605118,0.030940056,7.14691e+07,2.4913496e+07,331,980,G341979E66096N,859,38.2,695,0.125
RGI60-06.00163,66.0964,-18.0211,1978,278.75592,2.5744414,270.4362,2.4241776,0.012557983,0.02799797,7.099629e+07,2.5148416e+07,331,980,G341979E66096N,859,38.2,695,0.125
RGI60-06.00163,66.0964,-18.0211,1979,276.10834,3.2371936,269.14545,2.892376,0.017894745,0.023742676,7.258727e+07,2.5534452e+07,331,980,G341979E66096N,859,38.2,695,0.125
RGI60-06.00163,66.0964,-18.0211,1980,279.60052,2.1132877,271.83987,1.569472,0.011636734,0.022836685,7.555759e+07,2.7006238e+07,331,980,G341979E66096N,859,38.2,695,0.125
RGI60-06.00163,66.0964,-18.0211,1981,278.50974,2.5048807,269.73627,2.329341,0.01786995,0.025737762,6.657371e+07,2.6528204e+07,331,980,G341979E66096N,859,38.2,695,0.125
RGI60-06.00163,66.0964,-18.0211,1982,277.99054,2.992536,270.89688,1.6349839,0.014532089,0.030097008,7.445486e+07,2.7549646e+07,331,980,G341979E66096N,859,38.2,695,0.125
RGI60-06.00163,66.0964,-18.0211,1983,278.2112,2.6048255,270.48123,2.2307553,0.019693375,0.0333004,6.828235e+07,2.5164532e+07,331,980,G341979E66096N,859,38.2,695,0.125
RGI60-06.00163,66.0964,-18.0211,1984,280.09705,2.7816844,271.45065,2.340122,0.01253891,0.032492638,6.766602e+07,2.7279668e+07,331,980,G341979E66096N,859,38.2,695,0.125
RGI60-06.00163,66.0964,-18.0211,1985,278.37216,1.6336229,271.40942,1.5192752,0.016914368,0.020536423,6.957542e+07,2.550691e+07,331,980,G341979E66096N,859,38.2,695,0.125
RGI60-06.00163,66.0964,-18.0211,1986,278.56934,2.5384266,271.14392,2.5827534,0.012470245,0.0236969,7.480346e+07,2.496138e+07,331,980,G341979E66096N,859,38.2,695,0.125
RGI60-06.00163,66.0964,-18.0211,1987,279.6993,2.2070577,271.77084,1.447185,0.016273499,0.023000717,7.253398e+07,2.8500824e+07,331,980,G341979E66096N,859,38.2,695,0.125
RGI60-06.00163,66.0964,-18.0211,1988,279.48132,2.4085038,270.78793,2.624247,0.01919365,0.02835846,6.953637e+07,2.6325502e+07,331,980,G341979E66096N,859,38.2,695,0.125
RGI60-06.00163,66.0964,-18.0211,1989,279.11105,2.677533,270.86346,2.1781375,0.017175674,0.031549454,7.192321e+07,2.5883192e+07,331,980,G341979E66096N,859,38.2,695,0.125
RGI60-06.00163,66.0964,-18.0211,1990,279.84198,2.286752,271.02975,2.0905483,0.012649536,0.03472233,6.9765464e+07,2.6913054e+07,331,980,G341979E66096N,859,38.2,695,0.125
RGI60-06.00163,66.0964,-18.0211,1991,280.03598,2.4252927,272.51837,1.3964307,0.013721466,0.031190872,7.473359e+07,2.5150974e+07,331,980,G341979E66096N,859,38.2,695,0.125
RGI60-06.00163,66.0964,-18.0211,1992,278.62787,1.9166169,272.1338,1.648121,0.02171135,0.029899597,7.3648264e+07,2.3649924e+07,331,980,G341979E66096N,859,38.2,695,0.125
RGI60-06.00163,66.0964,-18.0211,1993,278.33017,1.8598012,271.4887,2.1062129,0.013671875,0.028434753,6.631087e+07,2.6692388e+07,331,980,G341979E66096N,859,38.2,695,0.125
RGI60-06.00163,66.0964,-18.0211,1994,279.6396,2.6771924,271.1606,2.4118338,0.010772705,0.025357246,7.5466456e+07,2.6677822e+07,331,980,G341979E66096N,859,38.2,695,0.125
RGI60-06.00163,66.0964,-18.0211,1995,279.50974,2.894123,270.55856,2.03544,0.01351738,0.0393095,7.349222e+07,2.6951652e+07,331,980,G341979E66096N,859,38.2,695,0.125
RGI60-06.00163,66.0964,-18.0211,1996,280.5013,2.6089876,272.39273,1.7447921,0.013170242,0.028137207,7.4075224e+07,2.5193164e+07,331,980,G341979E66096N,859,38.2,695,0.125
RGI60-06.00163,66.0964,-18.0211,1997,279.3946,3.2561994,270.85602,2.104287,0.013624191,0.028896332,7.099015e+07,2.5700922e+07,331,980,G341979E66096N,859,38.2,695,0.125
RGI60-06.00163,66.0964,-18.0211,1998,278.89517,2.0936396,271.81808,2.2806437,0.013650894,0.029169083,7.012135e+07,2.4664628e+07,331,980,G341979E66096N,859,38.2,695,0.125
RGI60-06.00163,66.0964,-18.0211,1999,280.25006,2.3480716,271.15363,1.6644738,0.015647888,0.038163185,7.408352e+07,2.7916648e+07,331,980,G341979E66096N,859,38.2,695,0.125
RGI60-06.00163,66.0964,-18.0211,2000,280.2139,2.585141,271.58536,1.7736331,0.013671875,0.029850006,7.869365e+07,2.7557162e+07,331,980,G341979E66096N,859,38.2,695,0.125
RGI60-06.00163,66.0964,-18.0211,2001,279.2984,2.0778677,272.17706,1.8347609,0.013366699,0.03177643,7.364006e+07,2.468061e+07,331,980,G341979E66096N,859,38.2,695,0.125
RGI60-06.00163,66.0964,-18.0211,2002,279.96625,2.4048183,271.91705,2.5668955,0.017435074,0.03126526,6.873873e+07,2.4789316e+07,331,980,G341979E66096N,859,38.2,695,0.125
RGI60-06.00163,66.0964,-18.0211,2003,280.80884,3.1502142,274.08768,1.6851416,0.013420105,0.023080826,7.1717896e+07,2.5582378e+07,331,980,G341979E66096N,859,38.2,695,0.125
RGI60-06.00163,66.0964,-18.0211,2004,281.47214,2.464021,272.88794,1.805254,0.014625549,0.030488968,7.553355e+07,2.3336228e+07,331,980,G341979E66096N,859,38.2,695,0.125
RGI60-06.00163,66.0964,-18.0211,2005,279.06763,2.9882088,271.90982,2.2185347,0.022024155,0.027564049,6.812758e+07,2.3901456e+07,331,980,G341979E66096N,859,38.2,695,0.125
RGI60-06.00163,66.0964,-18.0211,2006,280.24884,2.9387536,271.95026,0.8268846,0.017745972,0.027990341,7.021304e+07,2.664892e+07,331,980,G341979E66096N,859,38.2,695,0.125
RGI60-06.00163,66.0964,-18.0211,2007,279.54462,2.6336849,272.5088,1.9892197,0.015886307,0.028313637,7.248857e+07,2.5385612e+07,331,980,G341979E66096N,859,38.2,695,0.125
RGI60-06.00163,66.0964,-18.0211,2008,280.9053,2.177479,272.04218,1.8933035,0.011833191,0.028425217,7.292257e+07,2.5747868e+07,331,980,G341979E66096N,859,38.2,695,0.125
RGI60-06.00163,66.0964,-18.0211,2009,280.1341,1.9105437,271.72418,1.7323027,0.016300201,0.03157711,7.359662e+07,2.3608112e+07,331,980,G341979E66096N,859,38.2,695,0.125
RGI60-06.00163,66.0964,-18.0211,2010,280.97754,2.463841,271.94424,1.57628,0.012880325,0.029222488,7.0308984e+07,2.6084082e+07,331,980,G341979E66096N,859,38.2,695,0.125
RGI60-06.00163,66.0964,-18.0211,2011,279.40894,2.5649307,272.76544,2.2317457,0.014881134,0.026284218,6.908055e+07,2.7047776e+07,331,980,G341979E66096N,859,38.2,695,0.125
RGI60-06.00163,66.0964,-18.0211,2012,279.75513,2.9024732,272.59393,2.2302604,0.01637268,0.03127575,8.403307e+07,2.428363e+07,331,980,G341979E66096N,859,38.2,695,0.125
RGI60-06.00163,66.0964,-18.0211,2013,279.86584,2.6510398,272.14847,1.4739097,0.018756866,0.034233093,7.200677e+07,2.6074742e+07,331,980,G341979E66096N,859,38.2,695,0.125
RGI60-06.00163,66.0964,-18.0211,2014,281.8882,2.1748497,272.75543,1.4330008,0.017560959,0.040685654,6.854795e+07,2.607128e+07,331,980,G341979E66096N,859,38.2,695,0.125
RGI60-06.00163,66.0964,-18.0211,2015,279.152,2.7691398,272.43546,1.6121991,0.0157547,0.033003807,6.898699e+07,2.6897452e+07,331,980,G341979E66096N,859,38.2,695,0.125
RGI60-06.00163,66.0964,-18.0211,2016,280.9063,2.3731325,271.95554,2.4900327,0.015663147,0.027805328,7.170187e+07,2.7423814e+07,331,980,G341979E66096N,859,38.2,695,0.125
RGI60-06.00163,66.0964,-18.0211,2017,281.1972,1.7438927,274.1978,2.3732517,0.017864227,0.025354385,6.49716e+07,2.5328288e+07,331,980,G341979E66096N,859,38.2,695,0.125
RGI60-06.00163,66.0964,-18.0211,2018,280.3732,1.8031996,272.61987,2.447774,0.020097733,0.026831627,6.5204696e+07,2.6257964e+07,331,980,G341979E66096N,859,38.2,695,0.125
RGI60-06.00163,66.0964,-18.0211,2019,279.8137,2.2120633,272.82236,1.6590738,0.01895523,0.02831459,6.4910612e+07,2.7064648e+07,331,980,G341979E66096N,859,38.2,695,0.125
RGI60-06.00163,66.0964,-18.0211,2020,279.7156,2.4443405,271.80518,1.6846116,0.018173218,0.03743553,6.972042e+07,2.75517e+07,331,980,G341979E66096N,859,38.2,695,0.125
RGI60-06.00163,66.0964,-18.0211,2021,280.51578,4.1211753,272.4263,1.8266784,0.015432358,0.0352602,7.7444216e+07,2.6189096e+07,331,980,G341979E66096N,859,38.2,695,0.125
RGI60-06.00163,66.0964,-18.0211,2022,279.6596,2.0426369,272.10748,1.8873186,0.02227974,0.029532433,6.40507e+07,2.524397e+07,331,980,G341979E66096N,859,38.2,695,0.125
RGI60-06.00163,66.0964,-18.0211,2023,280.2124,1.9490187,271.8474,2.9512308,0.01566124,0.030900955,6.752571e+07,2.5160676e+07,331,980,G341979E66096N,859,38.2,695,0.125
RGI60-06.00163,66.0964,-18.0211,2024,279.1106,2.265023,270.88425,2.1168036,0.021240234,0.02711296,6.958794e+07,2.5723794e+07,331,980,G341979E66096N,859,38.2,695,0.125
RGI60-06.00163,66.0964,-18.0211,2025,281.29184,2.156243,271.8221,2.1430004,0.018148422,0.022079468,7.002325e+07,2.6258672e+07,331,980,G341979E66096N,859,38.2,695,0.125
RGI60-06.00164,65.5149,-19.0738,1940,277.33093,2.5256295,264.25763,1.7584424,0.015378952,0.009965897,6.4810136e+07,2.4344596e+07,358,1240,G340926E65515N,1153,29.8,1062,0.094
RGI60-06.00164,65.5149,-19.0738,1941,279.2426,2.3939633,266.73373,2.8121746,0.011995316,0.014997482,6.1587988e+07,3.0502216e+07,358,1240,G340926E65515N,1153,29.8,1062,0.094
RGI60-06.00164,65.5149,-19.0738,1942,276.4838,2.6331396,268.24985,2.4612713,0.011619568,0.01625061,6.762813e+07,2.81873e+07,358,1240,G340926E65515N,1153,29.8,1062,0.094
RGI60-06.00164,65.5149,-19.0738,1943,275.21988,2.7284021,265.22882,2.4111114,0.011455536,0.022768974,7.546917e+07,2.811108e+07,358,1240,G340926E65515N,1153,29.8,1062,0.094
RGI60-06.00164,65.5149,-19.0738,1944,276.60843,3.33743,266.8209,2.366842,0.012393951,0.021336555,7.472036e+07,2.7915022e+07,358,1240,G340926E65515N,1153,29.8,1062,0.094
RGI60-06.00164,65.5149,-19.0738,1945,277.2592,3.4725065,265.55374,3.4652784,0.012424469,0.022400856,7.431724e+07,2.7547672e+07,358,1240,G340926E65515N,1153,29.8,1062,0.094
RGI60-06.00164,65.5149,-19.0738,1946,277.35852,2.177124,267.53665,3.3886487,0.011604309,0.02259159,7.148189e+07,2.6846712e+07,358,1240,G340926E65515N,1153,29.8,1062,0.094
RGI60-06.00164,65.5149,-19.0738,1947,277.87427,2.7209616,265.86954,5.1581044,0.012691498,0.017560005,7.080529e+07,2.9978502e+07,358,1240,G340926E65515N,1153,29.8,1062,0.094
RGI60-06.00164,65.5149,-19.0738,1948,275.2569,4.0441155,266.66324,2.627634,0.007417679,0.023046494,7.567689e+07,2.9784484e+07,358,1240,G340926E65515N,1153,29.8,1062,0.094
RGI60-06.00164,65.5149,-19.0738,1949,277.9333,3.5633004,266.729,1.2261406,0.012849808,0.024338722,7.201744e+07,2.882321e+07,358,1240,G340926E65515N,1153,29.8,1062,0.094
RGI60-06.00164,65.5149,-19.0738,1950,278.56937,3.1290336,268.10794,2.3366451,0.0118637085,0.01686573,7.274221e+07,2.7988558e+07,358,1240,G340926E65515N,1153,29.8,1062,0.094
RGI60-06.00164,65.5149,-19.0738,1951,278.68332,1.7155372,266.55942,2.3141851,0.012130737,0.019378662,6.904642e+07,2.7819638e+07,358,1240,G340926E65515N,1153,29.8,1062,0.094
RGI60-06.00164,65.5149,-19.0738,1952,276.6915,2.5686283,268.22095,2.7604938,0.013196945,0.023739815,7.492791e+07,2.6603292e+07,358,1240,G340926E65515N,1153,29.8,1062,0.094
RGI60-06.00164,65.5149,-19.0738,1953,279.3299,2.5246077,269.39313,2.0006623,0.011610031,0.030319214,7.0753944e+07,2.5788178e+07,358,1240,G340926E65515N,1153,29.8,1062,0.094
RGI60-06.00164,65.5149,-19.0738,1954,277.5553,3.221043,269.82657,1.7884119,0.010257721,0.02585411,6.6211936e+07,2.7225444e+07,358,1240,G340926E65515N,1153,29.8,1062,0.094
RGI60-06.00164,65.5149,-19.0738,1955,278.85147,3.0063088,268.28586,3.1640189,0.015014648,0.019468307,7.014479e+07,2.7287672e+07,358,1240,G340926E65515N,1153,29.8,1062,0.094
RGI60-06.00164,65.5149,-19.0738,1956,277.9456,2.0597837,269.1603,3.5314467,0.012666702,0.02068615,7.072548e+07,2.6268546e+07,358,1240,G340926E65515N,1153,29.8,1062,0.094
RGI60-06.00164,65.5149,-19.0738,1957,277.17902,3.5186844,268.62076,3.9094753,0.011713028,0.026384354,7.748024e+07,2.8325834e+07,358,1240,G340926E65515N,1153,29.8,1062,0.094
RGI60-06.00164,65.5149,-19.0738,1958,277.2587,4.115964,265.67715,4.1505613,0.0065994263,0.02322197,7.7775096e+07,2.7859104e+07,358,1240,G340926E65515N,1153,29.8,1062,0.094
RGI60-06.00164,65.5149,-19.0738,1959,276.94824,2.6377242,267.0616,4.369794,0.01461792,0.027394295,7.085933e+07,2.7929288e+07,358,1240,G340926E65515N,1153,29.8,1062,0.094
RGI60-06.00164,65.5149,-19.0738,1960,277.82928,2.2570884,266.5761,3.977139,0.009817123,0.018834114,7.170468e+07,2.8320986e+07,358,1240,G340926E65515N,1153,29.8,1062,0.094
RGI60-06.00164,65.5149,-19.0738,1961,277.3089,2.1254015,266.26733,2.3534093,0.012939453,0.019597054,6.6946184e+07,2.9685762e+07,358,1240,G340926E65515N,1153,29.8,1062,0.094
RGI60-06.00164,65.5149,-19.0738,1962,276.7476,2.7986846,265.83163,3.6978786,0.012340546,0.01917553,6.989665e+07,2.9012398e+07,358,1240,G340926E65515N,1153,29.8,1062,0.094
RGI60-06.00164,65.5149,-19.0738,1963,276.1082,3.472214,266.28418,2.8579154,0.013563156,0.018559456,7.214493e+07,2.665934e+07,358,1240,G340926E65515N,1153,29.8,1062,0.094
RGI60-06.00164,65.5149,-19.0738,1964,275.8977,2.3981535,267.93835,2.5084682,0.0124435425,0.016936302,7.344716e+07,2.9782206e+07,358,1240,G340926E65515N,1153,29.8,1062,0.094
RGI60-06.00164,65.5149,-19.0738,1965,276.97003,3.0175614,266.2054,3.6407676,0.009975433,0.0201931,7.52887e+07,3.0054488e+07,358,1240,G340926E65515N,1153,29.8,1062,0.094
RGI60-06.00164,65.5149,-19.0738,1966,276.7542,2.9058158,264.4398,5.0348573,0.010944366,0.015686989,6.893794e+07,2.934944e+07,358,1240,G340926E65515N,1153,29.8,1062,0.094
RGI60-06.00164,65.5149,-19.0738,1967,277.03925,2.8446007,266.24155,2.7860086,0.009408951,0.022974968,7.787829e+07,2.759164e+07,358,1240,G340926E65515N,1153,29.8,1062,0.094
RGI60-06.00164,65.5149,-19.0738,1968,277.7276,3.398482,266.571,1.9770324,0.009046555,0.026015282,7.7655736e+07,2.8453356e+07,358,1240,G340926E65515N,1153,29.8,1062,0.094
RGI60-06.00164,65.5149,-19.0738,1969,278.11295,3.1652205,267.23248,2.6174269,0.0141944885,0.015611649,7.312868e+07,2.8855444e+07,358,1240,G340926E65515N,1153,29.8,1062,0.094
RGI60-06.00164,65.5149,-19.0738,1970,276.75626,2.0487354,267.2014,2.549202,0.011728287,0.022457123,7.438245e+07,2.7522834e+07,358,1240,G340926E65515N,1153,29.8,1062,0.094
RGI60-06.00164,65.5149,-19.0738,1971,277.97028,2.55684,267.83215,2.7892685,0.01335144,0.02519703,7.420262e+07,2.6211374e+07,358,1240,G340926E65515N,1153,29.8,1062,0.094
RGI60-06.00164,65.5149,-19.0738,1972,277.233,1.8342966,269.24442,1.8189929,0.01543045,0.023342133,6.6451748e+07,2.6572686e+07,358,1240,G340926E65515N,1153,29.8,1062,0.094
RGI60-06.00164,65.5149,-19.0738,1973,276.47565,2.8773143,268.60498,2.4011848,0.011177063,0.030498505,7.696787e+07,2.4862948e+07,358,1240,G340926E65515N,1153,29.8,1062,0.094
RGI60-06.00164,65.5149,-19.0738,1974,276.888,2.7018914,267.86276,4.518762,0.013856888,0.02348423,7.055982e+07,2.544623e+07,358,1240,G340926E65515N,1153,29.8,1062,0.094
RGI60-06.00164,65.5149,-19.0738,1975,276.30475,3.7438335,267.17978,3.3819735,0.012180328,0.023070335,7.520758e+07,2.8565018e+07,358,1240,G340926E65515N,1153,29.8,1062,0.094
RGI60-06.00164,65.5149,-19.0738,1976,277.4732,3.3569758,267.8467,2.7472184,0.011964798,0.026727676,7.449113e+07,2.8257016e+07,358,1240,G340926E65515N,1153,29.8,1062,0.094
RGI60-06.00164,65.5149,-19.0738,1977,277.64215,2.7297256,267.5833,2.856264,0.011955261,0.017353058,6.810117e+07,2.820412e+07,358,1240,G340926E65515N,1153,29.8,1062,0.094
RGI60-06.00164,65.5149,-19.0738,1978,277.4352,3.0373511,267.5704,2.869089,0.010026932,0.020551682,6.923603e+07,2.8261888e+07,358,1240,G340926E65515N,1153,29.8,1062,0.094
RGI60-06.00164,65.5149,-19.0738,1979,274.73605,4.314002,266.0291,3.3226335,0.013425827,0.017578125,7.2695816e+07,2.7847668e+07,358,1240,G340926E65515N,1153,29.8,1062,0.094
RGI60-06.00164,65.5149,-19.0738,1980,278.79623,2.4928858,269.04105,1.97196,0.011192322,0.019154549,7.239241e+07,2.8165918e+07,358,1240,G340926E65515N,1153,29.8,1062,0.094
RGI60-06.00164,65.5149,-19.0738,1981,277.61325,2.7998998,266.91904,2.6356158,0.013162613,0.021656036,6.580315e+07,2.8423628e+07,358,1240,G340926E65515N,1153,29.8,1062,0.094
RGI60-06.00164,65.5149,-19.0738,1982,276.86008,3.5371013,267.75793,2.4571023,0.012691498,0.020727158,7.295112e+07,2.8887502e+07,358,1240,G340926E65515N,1153,29.8,1062,0.094
RGI60-06.00164,65.5149,-19.0738,1983,277.08893,2.5874298,267.7315,2.3838208,0.01439476,0.028169632,6.6330096e+07,2.7804404e+07,358,1240,G340926E65515N,1153,29.8,1062,0.094
RGI60-06.00164,65.5149,-19.0738,1984,279.0287,3.2039921,268.67807,2.679249,0.013431549,0.028033257,6.3992416e+07,2.8450612e+07,358,1240,G340926E65515N,1153,29.8,1062,0.094
RGI60-06.00164,65.5149,-19.0738,1985,277.51944,2.1881676,268.1943,1.7503694,0.011899948,0.014760017,6.909312e+07,2.810275e+07,358,1240,G340926E65515N,1153,29.8,1062,0.094
RGI60-06.00164,65.5149,-19.0738,1986,277.70996,3.0305939,268.24408,3.4236665,0.01134491,0.017472267,7.356902e+07,2.7883364e+07,358,1240,G340926E65515N,1153,29.8,1062,0.094
RGI60-06.00164,65.5149,-19.0738,1987,278.88446,2.8191807,269.17123,1.7970443,0.012706757,0.021160126,7.031498e+07,2.9036376e+07,358,1240,G340926E65515N,1153,29.8,1062,0.094
RGI60-06.00164,65.5149,-19.0738,1988,278.54813,2.691351,268.03708,2.9308677,0.012775421,0.019655228,6.821797e+07,3.0004734e+07,358,1240,G340926E65515N,1153,29.8,1062,0.094
RGI60-06.00164,65.5149,-19.0738,1989,277.60052,2.7057078,268.38995,2.4318197,0.01590538,0.02768898,6.984193e+07,2.9153848e+07,358,1240,G340926E65515N,1153,29.8,1062,0.094
RGI60-06.00164,65.5149,-19.0738,1990,278.84747,2.7567651,268.0412,2.2472043,0.012371063,0.024627686,6.813321e+07,2.8444446e+07,358,1240,G340926E65515N,1153,29.8,1062,0.094
RGI60-06.00164,65.5149,-19.0738,1991,279.1153,3.1680317,270.05966,1.5886344,0.014558792,0.025001526,7.383708e+07,2.7359742e+07,358,1240,G340926E65515N,1153,29.8,1062,0.094
RGI60-06.00164,65.5149,-19.0738,1992,277.31458,2.3079302,269.9357,1.8003649,0.015060425,0.029636383,7.321153e+07,2.5905284e+07,358,1240,G340926E65515N,1153,29.8,1062,0.094
RGI60-06.00164,65.5149,-19.0738,1993,277.60986,2.090456,268.89386,2.4235024,0.010427475,0.026198387,6.8738776e+07,2.7768612e+07,358,1240,G340926E65515N,1153,29.8,1062,0.094
RGI60-06.00164,65.5149,-19.0738,1994,278.47668,3.2765205,268.40506,3.1714096,0.011400223,0.019108772,7.2110296e+07,2.9218366e+07,358,1240,G340926E65515N,1153,29.8,1062,0.094
RGI60-06.00164,65.5149,-19.0738,1995,278.57224,2.8596249,267.50555,2.2064562,0.010562897,0.026402473,6.998656e+07,2.8415972e+07,358,1240,G340926E65515N,1153,29.8,1062,0.094
RGI60-06.00164,65.5149,-19.0738,1996,279.7193,2.4752119,270.17563,2.0371234,0.01219368,0.02094078,7.036988e+07,2.711214e+07,358,1240,G340926E65515N,1153,29.8,1062,0.094
RGI60-06.00164,65.5149,-19.0738,1997,278.50824,3.3106284,267.9492,2.976369,0.014783859,0.02261734,6.815777e+07,2.5868858e+07,358,1240,G340926E65515N,1153,29.8,1062,0.094
RGI60-06.00164,65.5149,-19.0738,1998,278.46313,2.2388737,269.3231,2.561525,0.012046814,0.021152496,7.0339464e+07,2.7228212e+07,358,1240,G340926E65515N,1153,29.8,1062,0.094
RGI60-06.00164,65.5149,-19.0738,1999,279.06763,2.7153323,268.39523,1.7526323,0.014629364,0.026537895,7.210976e+07,2.9768552e+07,358,1240,G340926E65515N,1153,29.8,1062,0.094
RGI60-06.00164,65.5149,-19.0738,2000,279.42288,2.936638,268.7988,2.0301268,0.01109314,0.02507782,7.576296e+07,2.9672746e+07,358,1240,G340926E65515N,1153,29.8,1062,0.094
RGI60-06.00164,65.5149,-19.0738,2001,278.81088,2.1245573,269.40475,1.9690082,0.013124466,0.015226364,6.911859e+07,2.758877e+07,358,1240,G340926E65515N,1153,29.8,1062,0.094
RGI60-06.00164,65.5149,-19.0738,2002,279.34476,2.394215,269.30237,3.090036,0.014034271,0.025564194,6.8907176e+07,2.7914052e+07,358,1240,G340926E65515N,1153,29.8,1062,0.094
RGI60-06.00164,65.5149,-19.0738,2003,279.95493,3.5922382,271.98807,1.8674954,0.01348114,0.018859863,6.800487e+07,2.6531626e+07,358,1240,G340926E65515N,1153,29.8,1062,0.094
RGI60-06.00164,65.5149,-19.0738,2004,280.41864,2.5340753,270.58185,2.2096596,0.014780045,0.024252892,6.981042e+07,2.4861476e+07,358,1240,G340926E65515N,1153,29.8,1062,0.094
RGI60-06.00164,65.5149,-19.0738,2005,278.54926,3.3424163,270.16232,2.2398033,0.01638794,0.02353859,6.6849636e+07,2.49828e+07,358,1240,G340926E65515N,1153,29.8,1062,0.094
RGI60-06.00164,65.5149,-19.0738,2006,279.57812,2.8593311,269.91428,1.0510211,0.01426506,0.021719933,6.4506292e+07,2.782652e+07,358,1240,G340926E65515N,1153,29.8,1062,0.094
RGI60-06.00164,65.5149,-19.0738,2007,279.29697,3.2823021,269.76465,2.9185433,0.01376152,0.021976471,7.161817e+07,2.6346636e+07,358,1240,G340926E65515N,1153,29.8,1062,0.094
RGI60-06.00164,65.5149,-19.0738,2008,280.45453,2.12109,269.69424,2.400926,0.012207031,0.0241251,6.945633e+07,2.8314012e+07,358,1240,G340926E65515N,1153,29.8,1062,0.094
RGI60-06.00164,65.5149,-19.0738,2009,279.4829,2.3413355,269.571,2.0645728,0.014066696,0.023797989,6.957179e+07,2.5812784e+07,358,1240,G340926E65515N,1153,29.8,1062,0.094
RGI60-06.00164,65.5149,-19.0738,2010,280.92245,2.1965954,269.38116,2.0029035,0.010292053,0.018772125,6.5468024e+07,2.826981e+07,358,1240,G340926E65515N,1153,29.8,1062,0.094
RGI60-06.00164,65.5149,-19.0738,2011,279.0148,2.696445,270.14267,2.8392925,0.010421753,0.022691727,7.002263e+07,2.7293024e+07,358,1240,G340926E65515N,1153,29.8,1062,0.094
RGI60-06.00164,65.5149,-19.0738,2012,279.2426,3.4491675,270.70807,2.979698,0.013242722,0.026909828,8.19651e+07,2.5406958e+07,358,1240,G340926E65515N,1153,29.8,1062,0.094
