year,rgi_id,mass_balance
1953,RGI60-06.00076,750.488017190508
1954,RGI60-06.00076,775.3024764424933
1955,RGI60-06.00076,-128.7372523861279
1956,RGI60-06.00076,1383.7617594948267
1957,RGI60-06.00076,1113.540462871788
1958,RGI60-06.00076,787.5920802906435
1959,RGI60-06.00076,1552.6689374491723
1960,RGI60-06.00076,738.1096386051452
1961,RGI60-06.00076,1447.5403073711173
1962,RGI60-06.00076,1372.2884465658526
1963,RGI60-06.00076,1389.4531621648523
1964,RGI60-06.00076,1735.5738473866002
1965,RGI60-06.00076,716.1806339264391
1966,RGI60-06.00076,1263.9691842548434
1967,RGI60-06.00076,1530.6771243282594
1968,RGI60-06.00076,482.5756735223938
1969,RGI60-06.00076,132.49013244717102
1970,RGI60-06.00076,1987.430149227695
1971,RGI60-06.00076,1418.8987304571006
1972,RGI60-06.00076,1918.1799675409532
1973,RGI60-06.00076,1927.790422907156
1974,RGI60-06.00076,1839.3612322732763
1975,RGI60-06.00076,1464.1268331319084
1976,RGI60-06.00076,452.2986638936446
1977,RGI60-06.00076,857.9506285182908
1978,RGI60-06.00076,655.4944684254274
1979,RGI60-06.00076,1976.3304436460303
1980,RGI60-06.00076,92.3665476313964
1981,RGI60-06.00076,1022.557660541496
1982,RGI60-06.00076,1034.2281919100458
1983,RGI60-06.00076,1966.71796452867
1984,RGI60-06.00076,-185.7951856270296
1985,RGI60-06.00076,691.7382387321517
1986,RGI60-06.00076,581.936516814107
1987,RGI60-06.00076,58.21342525191198
1988,RGI60-06.00076,166.34355435480185
1989,RGI60-06.00076,1167.2645354800798
1990,RGI60-06.00076,792.3234694392418
1991,RGI60-06.00076,930.4643878262556
1992,RGI60-06.00076,1883.997981797356
1993,RGI60-06.00076,1005.96407302843
1994,RGI60-06.00076,691.3054084936599
1995,RGI60-06.00076,607.0793761624161
1996,RGI60-06.00076,-1184.2866525393906
1997,RGI60-06.00076,406.8401713476375
1998,RGI60-06.00076,1189.3442852013748
1999,RGI60-06.00076,596.4049957353935
2000,RGI60-06.00076,361.111245895304
2001,RGI60-06.00076,480.4718198845642
2002,RGI60-06.00076,-414.5498357697881
2003,RGI60-06.00076,-636.185028079543
2004,RGI60-06.00076,-331.0446986921899
2005,RGI60-06.00076,380.5760787519994
2006,RGI60-06.00076,-402.3706875633909
2007,RGI60-06.00076,251.71714165311525
2008,RGI60-06.00076,-818.4934556204765
2009,RGI60-06.00076,310.9540281263883
2010,RGI60-06.00076,-1329.649627958053
2011,RGI60-06.00076,551.8169098758285
2012,RGI60-06.00076,794.2543941533645
2013,RGI60-06.00076,570.4145919732952
2014,RGI60-06.00076,-887.354025727802
2015,RGI60-06.00076,646.3657651588036
2016,RGI60-06.00076,-1066.9107468145903
2017,RGI60-06.00076,-723.3997660199584
2018,RGI60-06.00076,253.2022451542624
2019,RGI60-06.00076,99.07365161886786
2020,RGI60-06.00076,1269.1492431292295
2021,RGI60-06.00076,-7.127379041212022
2022,RGI60-06.00076,578.497976983783
2023,RGI60-06.00076,82.6533902426772
2024,RGI60-06.00076,1420.12052767928
2025,RGI60-06.00076,-519.3722865686018
1940,RGI60-06.00077,1074.4234718105358
1941,RGI60-06.00077,-862.5885149132677
1942,RGI60-06.00077,1355.2826078247135
1943,RGI60-06.00077,2480.2834487310083
1944,RGI60-06.00077,1075.7104822229603
1945,RGI60-06.00077,811.6484880265914
1946,RGI60-06.00077,1324.6354287944007
1947,RGI60-06.00077,1101.456873042213
1948,RGI60-06.00077,1243.838864608217
1949,RGI60-06.00077,658.0609209515578
1950,RGI60-06.00077,458.0511209987336
1951,RGI60-06.00077,845.1561475561309
1952,RGI60-06.00077,1891.745993396028
1953,RGI60-06.00077,744.3511901004275
1954,RGI60-06.00077,764.2170388688002
1955,RGI60-06.00077,-116.33482616435448
1956,RGI60-06.00077,1364.8782298254855
1957,RGI60-06.00077,1045.7218152052617
1958,RGI60-06.00077,764.5120816098613
1959,RGI60-06.00077,1537.4209829040472
1960,RGI60-06.00077,758.8190592838761
1961,RGI60-06.00077,1415.6163371045052
