rgi_id,start_date,end_date,avg_mb_mwe,avg_mb_gt,uncertainty_mwe,uncertainty_gt
RGI60-06.00161,2001,2020,-0.26,-3.744e-05,4.476460344194745,0.0006446102895640433
RGI60-06.00162,2001,2020,-0.02765000000000002,-3.6221500000000027e-06,4.5228248847977905,0.0005924900599085105
RGI60-06.00163,2001,2020,-0.22035,-2.7543750000000002e-05,5.7958565598887395,0.0007244820699860925
RGI60-06.00164,2001,2020,0.17225000000000001,1.6191500000000002e-05,5.978036835675706,0.0005619354625535164
RGI60-06.00165,2001,2020,-0.34845000000000004,-0.00015959010000000002,3.722198666871047,0.0017047669894269396
RGI60-06.00166,2001,2020,-0.017099999999999997,-5.8652999999999996e-06,3.5335060471573647,0.0012119925741749763
RGI60-06.00167,2001,2020,-0.32755000000000006,-0.00010940170000000003,4.039147987605307,0.0013490754278601726
RGI60-06.00168,2001,2020,-0.1494,-4.0636800000000004e-05,4.066585786662914,0.0011061113339723128
RGI60-06.00169,2001,2020,-0.1686,-8.1771e-05,3.4837536832879805,0.0016896205363946706
RGI60-06.00170,2001,2020,-0.1816,-2.8692800000000004e-05,4.525130713217635,0.0007149706526883864
RGI60-06.00171,2001,2020,-0.02480000000000001,-3.4472000000000015e-06,5.694680192284619,0.0007915605467275622
RGI60-06.00172,2001,2020,-0.2778,-4.55592e-05,4.014601611520044,0.0006583946642892873
RGI60-06.00173,2001,2020,-0.40895000000000004,-0.00031489150000000004,3.4034300490861007,0.0026206411377962978
RGI60-06.00174,2001,2020,-0.7708999999999999,-0.00014492919999999998,4.091797059347533,0.0007692578471573362
RGI60-06.00175,2001,2020,-0.876,-0.00024090000000000003,3.723452313261854,0.00102394938614701
RGI60-06.00176,2001,2020,-0.01215,-2.3206500000000004e-06,4.950116492622226,0.0009454722500908452
RGI60-06.00177,2001,2020,-0.30929999999999996,-0.0002864118,3.2972953863092065,0.003053295527722325
RGI60-06.00178,2001,2020,-0.12525,-8.141250000000001e-06,6.26260606888879,0.00040706939447777133
RGI60-06.00179,2001,2020,0.22670000000000004,2.9924400000000008e-05,4.716138784850649,0.0006225303196002857
RGI60-06.00180,2001,2020,-0.0832,-1.3561599999999999e-05,4.860810422458698,0.0007923120988607679
RGI60-06.00181,2001,2020,-0.03515,-3.83135e-06,4.893364004513094,0.0005333766764919273
RGI60-06.00182,2001,2020,-0.6445500000000001,-0.00013277730000000001,4.44051019691211,0.0009147451005638948
RGI60-06.00183,2001,2020,-0.26870000000000005,-6.583150000000002e-05,3.8935053236826276,0.0009539088043022438
RGI60-06.00184,2001,2020,-0.7314999999999999,-8.55855e-05,5.080773512911217,0.0005944505010106125
RGI60-06.00185,2001,2020,-0.41895000000000004,-2.5555950000000007e-05,7.211780153493756,0.00043991858936311915
RGI60-06.00186,2001,2020,-0.2492,-0.0003835188,3.1670921490887163,0.004874154817447535
RGI60-06.00187,2001,2020,-0.1791,-5.35509e-05,4.323370180059284,0.0012926876838377259
RGI60-06.00188,2001,2020,-0.18234999999999998,-4.358165e-05,4.069059670840953,0.0009725052613309877
RGI60-06.00189,2001,2020,-0.12010000000000001,-8.815340000000001e-05,3.3559959724538517,0.0024633010437811274
RGI60-06.00190,2001,2020,-0.1627,-8.086190000000002e-05,3.9109182052424694,0.0019437263480055074
RGI60-06.00191,2001,2020,-0.16555000000000003,-0.00014916055000000004,3.4070786887804587,0.0030697778985911937
RGI60-06.00192,2001,2020,-0.29565,-8.455590000000001e-05,4.119531564410285,0.0011781860274213416
RGI60-06.00193,2001,2020,-0.26554999999999995,-0.00030989684999999995,3.303414572152539,0.0038550848057020137
RGI60-06.00194,2001,2020,-0.40449999999999997,-0.00032076850000000004,3.470656209827278,0.002752230374393032
RGI60-06.00195,2001,2020,-0.079,-3.2627000000000005e-05,3.541972583896096,0.0014628346771490878
RGI60-06.00196,2001,2020,-0.21059999999999998,-4.88592e-05,3.9665686633727573,0.0009202439299024797
RGI60-06.00197,2001,2020,-0.3007,-0.0005695258,3.0127485824051443,0.005706145815075344
RGI60-06.00198,2001,2020,-0.7485000000000002,-0.0015681075000000004,2.9613868169868143,0.006204105381587376
RGI60-06.00199,2001,2020,-0.30374999999999996,-0.00016189874999999999,3.67281832932301,0.0019576121695291646
RGI60-06.00200,2001,2020,-0.08080000000000001,-1.7533600000000004e-05,3.6583991790819694,0.0007938726218607874
RGI60-06.00201,2001,2020,-0.0534,-2.8782600000000005e-05,3.3883452215630725,0.0018263180744224963
RGI60-06.00202,2001,2020,-0.0985,-0.0002428025,2.9323265542645442,0.007228184956262102
RGI60-06.00203,2001,2020,-0.17075,-0.00031571675,3.1015674296142746,0.005734798177356794
RGI60-06.00204,2001,2020,-0.25545,-4.34265e-05,4.467222656293396,0.0007594278515698773
RGI60-06.00205,2001,2020,-0.09164999999999998,-7.671105e-05,3.3867013624679956,0.0028346690403857127
RGI60-06.00206,2001,2020,-0.48265,-0.0006018645500000001,3.307571366656881,0.004124541494221131
RGI60-06.00207,2001,2020,-0.39309999999999995,-0.0005291126,3.064723570840008,0.004125117926350651
RGI60-06.00208,2001,2020,-0.28959999999999997,-0.0006895376,2.9615731549968745,0.007051505682047559
RGI60-06.00209,2001,2020,-0.35765,-7.439120000000001e-05,5.3283443283000045,0.001108295620286401
RGI60-06.00210,2001,2020,0.20395,3.10004e-05,4.414092481501614,0.0006709420571882454
RGI60-06.00211,2001,2020,-0.31485,-0.00046251465000000003,3.1406778289381143,0.00461365573071009
RGI60-06.00212,2001,2020,-0.3624,-0.0001601808,3.4808461588962443,0.00153853400223214
RGI60-06.00213,2001,2020,-0.27015,-0.00018019005,3.5573543006227424,0.0023727553185153693
RGI60-06.00214,2001,2020,-0.42925,-0.00040220725000000005,3.22489340968487,0.0030217251248747233
